source_gt,program,code,name_th,name_en,year,semester,pages
หมวดศึกษาทั่วไป (general_education),it,90642029,จริยธรรมและกฎหมายว่าด้วยความเป็นมืออาชีพทางการแพทย์,"MEDICAL ETHICS, LAWS AND PROFESSIONALOSM",,,ocr141;ocr175;ocr278
หมวดศึกษาทั่วไป (general_education),it,90642030,จรรยาบรรณและกฎหมายวิศวกรรม,ENGINEERING ETHICS AND LAWS,,,ocr141;ocr175;ocr270
หมวดศึกษาทั่วไป (general_education),it,90642031,จริยธรรมและกฎหมายแห่งวิชาชีพ,PROFESSIONAL ETHICS AND LAWS,,,ocr141;ocr175;ocr279
หมวดศึกษาทั่วไป (general_education),it,90642032,กฎหมายสำหรับผู้ประกอบการ,LAW FOR ENTREPRENEURS,,,ocr141;ocr176;ocr279
หมวดศึกษาทั่วไป (general_education),it,90642033,กฎหมายสำหรับคนรุ่นใหม่,LAW FOR NEW GENERATION,,,17;32;40;ocr141;ocr176;ocr273;ocr384
หมวดศึกษาทั่วไป (general_education),it,90642034,กฎหมายและระเบียบในอุตสาหกรรมการบิน,LAW AND REGULATION IN AVIATION INDUSTRY,,,ocr142;ocr176;ocr279
หมวดศึกษาทั่วไป (general_education),it,90642035,ประสบการณ์ในอุตสาหกรรมสำหรับวิศวกร,INDUSTRIAL EXPERIENCE FOR ENGINEERS,,,ocr142;ocr177;ocr270;ocr279
หมวดศึกษาทั่วไป (general_education),it,90642036,เตรียมความพร้อมสำหรับวิศวกร,PRE-ACTIVITIES FOR ENGINEERS,,,ocr142;ocr177;ocr270
หมวดศึกษาทั่วไป (general_education),it,90642037,ประเด็นและทักษะวิชาชีพ,PROFESSIONAL SKILLS AND ISSUES,,,ocr142;ocr177;ocr279
หมวดศึกษาทั่วไป (general_education),it,90642038,ความปลอดภัยในที่ทำงาน,OCCUPATIONAL SAFETY AND HEALTH,,,ocr142;ocr178;ocr270;ocr279
หมวดศึกษาทั่วไป (general_education),it,90642039,ซ่อมได้ภายในบ้าน,QUICK-FIX @ HOME,,,ocr142;ocr178;ocr279
หมวดศึกษาทั่วไป (general_education),it,90642040,คอกาแฟ,COFFEE MANIA,,,ocr142;ocr178;ocr279
หมวดศึกษาทั่วไป (general_education),it,90642041,ครัวเด็กหอ,DORM CHEF,,,ocr142;ocr178
หมวดศึกษาทั่วไป (general_education),it,90642042,ศาสตร์และศิลป์ของเนื้อสัตว์,SCIENCE AND ART OF MEATS,,,ocr142;ocr179;ocr279
หมวดศึกษาทั่วไป (general_education),it,90642043,ศาสตร์ของเบอร์เกอร์,SCIENCE OF BURGER,,,ocr142;ocr179;ocr279
หมวดศึกษาทั่วไป (general_education),it,90642044,โลกของไส้กรอก,WORLD OF SAUSAGES,,,ocr142;ocr179
หมวดศึกษาทั่วไป (general_education),it,90642045,เรื่องเหล้า,BE MY BEV.,,,ocr142;ocr179;ocr279
หมวดศึกษาทั่วไป (general_education),it,90642046,ไร้ซ์-สาระ,RICE-SARA,,,ocr142;ocr180;ocr279
หมวดศึกษาทั่วไป (general_education),it,90642047,หมอต้นไม้,TREE DOCTOR,,,ocr142;ocr180;ocr279
หมวดศึกษาทั่วไป (general_education),it,90642048,ยาและสมุนไพรพาเพลิน,FUN WITH DRUGS AND HERBS,,,ocr142;ocr180
หมวดศึกษาทั่วไป (general_education),it,90642049,การใช้ประโยชน์จากจุลินทรีย์ในชีวิตประจำวัน,MICROBIAL UTILIZATION FOR DAILY LIFE,,,ocr142;ocr181;ocr273
หมวดศึกษาทั่วไป (general_education),it,90642050,พืชพรรณที่เป็นยา,MEDICINAL PLANTS,,,ocr142;ocr181
หมวดศึกษาทั่วไป (general_education),it,90642051,เทคโนโลยีชีวภาพเพื่อความเป็นอยู่ที่ดีขึ้น,BIOTECHNOLOGY FOR BETTER LIVING,,,ocr142;ocr181
หมวดศึกษาทั่วไป (general_education),it,90642052,จากเส้นสาย DNA สู่พันธุกรรม,GENES & GENETICS : FROM HELIX TO HEREDITARY,,,ocr142;ocr182
หมวดศึกษาทั่วไป (general_education),it,90642053,สาระน่ารู้อณูพันธุศาสตร์,INTERESTING MOLECULAR GENETICS,,,ocr143;ocr182
หมวดศึกษาทั่วไป (general_education),it,90642054,สิ่งพิทักษ์ร่างกาย,GUARDIANS OF OUR BODIES,,,ocr143;ocr182
หมวดศึกษาทั่วไป (general_education),it,90642055,จุลินทรีย์ร่วมชีพ,LIVING WITH MICROBES,,,ocr143;ocr183
หมวดศึกษาทั่วไป (general_education),it,90642056,โรคระบาดในศตวรรษที่ 21,EPIDEMICS IN THE 21st CENTURY,,,ocr143;ocr183;ocr280
หมวดศึกษาทั่วไป (general_education),it,90642057,ภูมิคุ้มกาย,IMMUNITY THROUGH MEDIA,,,ocr143;ocr183;ocr280
หมวดศึกษาทั่วไป (general_education),it,90642058,ความเข้าใจในนโยบายสุขภาพและสวัสดิภาพของประชาชน,UNDERSTANDING HEALTH POLICY AND PUBLIC WELFARE,,,ocr143;ocr183;ocr253
หมวดศึกษาทั่วไป (general_education),it,90642059,การแพทย์และวรรณกรรม,MEDICINE AND LITERATURE,,,ocr143;ocr184;ocr280
หมวดศึกษาทั่วไป (general_education),it,90642060,ค้นหาตัวตน,SELF-DISCOVERY,,,ocr143;ocr184
หมวดศึกษาทั่วไป (general_education),it,90642061,โลกของแมลง,WORLD OF INSECTS,,,ocr143;ocr184
หมวดศึกษาทั่วไป (general_education),it,90642062,เรื่ื่องกินเรื่องใหญ่,ALL ABOUT FOOD,,,ocr143;ocr185;ocr280
หมวดศึกษาทั่วไป (general_education),it,90642063,การพัฒนาสุขภาพแบบองค์รวม,HOLISTIC HEALTH DEVELOPMENT,,,ocr143;ocr185;ocr280;ocr281
หมวดศึกษาทั่วไป (general_education),it,90642064,เปตอง,PETANQUE,,,ocr143;ocr185
หมวดศึกษาทั่วไป (general_education),it,90642065,รักบี้ฟุตบอล,RUGBY FOOTBALL,,,ocr143;ocr185;ocr280
หมวดศึกษาทั่วไป (general_education),it,90642066,ฟุตบอล,SOCCER,,,ocr143;ocr186;ocr280
หมวดศึกษาทั่วไป (general_education),it,90642067,ซอฟบอลและเบสบอล,SOFTBALL & BASEBALL,,,ocr143;ocr186;ocr282
หมวดศึกษาทั่วไป (general_education),it,90642068,เทนนิส,TENNIS,,,ocr143;ocr186;ocr281
หมวดศึกษาทั่วไป (general_education),it,90642069,วอลเลย์บอล,VOLLEYBALL,,,ocr143;ocr186
หมวดศึกษาทั่วไป (general_education),it,90642070,กอล์ฟ,GOLF,,,ocr143;ocr186
หมวดศึกษาทั่วไป (general_education),it,90642071,แบดมินตัน,BADMINTON,,,ocr143;ocr187;ocr281
หมวดศึกษาทั่วไป (general_education),it,90642072,บาสเกตบอล,BASKETBALL,,,ocr144;ocr187
หมวดศึกษาทั่วไป (general_education),it,90642073,หมากกระดาน,CHESS,,,ocr144;ocr187;ocr281
หมวดศึกษาทั่วไป (general_education),it,90642074,อีสปอร์ต,E-SPORTS,,,ocr144;ocr187
หมวดศึกษาทั่วไป (general_education),it,90642075,คาราเต้,KARATE,,,ocr144;ocr188
หมวดศึกษาทั่วไป (general_education),it,90642076,ยิงปืน,SHOOTING,,,ocr144;ocr188;ocr281
หมวดศึกษาทั่วไป (general_education),it,90642077,เทเบิลเทนนิส,TABLE TENNIS,,,ocr144;ocr188;ocr281
หมวดศึกษาทั่วไป (general_education),it,90642078,เทควันโด,TAEKWONDO,,,ocr144;ocr188;ocr281
หมวดศึกษาทั่วไป (general_education),it,90642079,ยูโด,JUDO,,,ocr144;ocr188
หมวดศึกษาทั่วไป (general_education),it,90642080,การประพันธ์เพลงเบื้องต้น,INTRODUCTION TO MUSIC COMPOSITION,,,ocr144;ocr275
หมวดศึกษาทั่วไป (general_education),it,90642081,สุนทรียะเพลงแรป,RAP APPRECIATION,,,ocr144;ocr189;ocr281
หมวดศึกษาทั่วไป (general_education),it,90642082,สุนทรียะดนตรี,MUSIC APPRECIATION,,,ocr144;ocr189;ocr281
หมวดศึกษาทั่วไป (general_education),it,90642083,ศิลปะแห่งภาพยนต์,FILM APPRECIATION,,,ocr144;ocr189;ocr282
หมวดศึกษาทั่วไป (general_education),it,90642084,สุนทรียะภาพถ่าย,PHOTOGRAPHY APPRECIATION,,,ocr144;ocr190
หมวดศึกษาทั่วไป (general_education),it,90642085,วัฒนธรรมร่วมสมัย,CONTEMPORARY CULTURE,,,ocr144;ocr190
หมวดศึกษาทั่วไป (general_education),it,90642086,วัฒนธรรมการออกแบบเบื้องต้น,INTRODUCTION TO DESIGN CULTURE,,,ocr144;ocr190;ocr282
หมวดศึกษาทั่วไป (general_education),it,90642087,วัฒนธรรมรอบโลก,WORLD CULTURE,,,ocr144;ocr190
หมวดศึกษาทั่วไป (general_education),it,90642088,วัฒนธรรมจีนดั้งเดิม,TRADITIONAL CHINESE CULTURE,,,ocr144;ocr191
หมวดศึกษาทั่วไป (general_education),it,90642089,สังคม เศรษฐกิจ และการเมืองจีน,"CHINESE SOCIETY, ECONOMY AND POLITICS",,,ocr144;ocr191
หมวดศึกษาทั่วไป (general_education),it,90642090,เจาะลึกประเด็นโลก,GLOBAL INSIDE,,,ocr144;ocr191;ocr282
หมวดศึกษาทั่วไป (general_education),it,90642091,เอเชียนศึกษา,ASIAN STUDY,,,ocr145;ocr191;ocr282
หมวดศึกษาทั่วไป (general_education),it,90642092,การศึกษาเพื่อสร้างพลเมือง,CIVIC EDUCATION,,,ocr145
หมวดศึกษาทั่วไป (general_education),it,90642093,สานสัมพันธ์กับชุมชน,COMMUNITY ENGAGEMENT,,,ocr145;ocr192;ocr282
หมวดศึกษาทั่วไป (general_education),it,90642094,หลักการพัฒนาชุมชน,PRINCIPLES OF COMMUNITY DEVELOPMENT,,,ocr145;ocr192
หมวดศึกษาทั่วไป (general_education),it,90642095,การพัฒนาตวามมั่นคงแห่งชาติ,NATIONAL SECURITY DEVELOPMENT,,,ocr145;ocr192;ocr282
หมวดศึกษาทั่วไป (general_education),it,90642096,วิทยาการทางทหาร,MILITARY SCIENCE,,,ocr145;ocr193;ocr278;ocr282
หมวดศึกษาทั่วไป (general_education),it,90642097,ภูมิปัญญาไทยประยุกต์,APPLIED THAI WISDOMS,,,ocr145;ocr193
หมวดศึกษาทั่วไป (general_education),it,90642098,พลวัตสังคมไทย,DYNAMICS OF THAI SOCIETY,,,ocr145;ocr193;ocr282
หมวดศึกษาทั่วไป (general_education),it,90642099,สังคมสูงวัยเชิงรุก,ACTIVE AGING SOCIETY,,,ocr145;ocr194
หมวดศึกษาทั่วไป (general_education),it,90642100,สู้กับข่าวปลอม,FIGHTING FAKE NEWS,,,ocr194;ocr282
หมวดศึกษาทั่วไป (general_education),it,90642101,นักรีวิว,REVIEWER,,,ocr145;ocr194;ocr282
หมวดศึกษาทั่วไป (general_education),it,90642102,นักสื่อสารผ่านยูทูบ,YOUTUBER,,,ocr145;ocr194
หมวดศึกษาทั่วไป (general_education),it,90642103,การดำรงชีพในสังคมดิจิทัล,LIVING IN DIGITAL SOCIETY,,,ocr145;ocr195
หมวดศึกษาทั่วไป (general_education),it,90642104,รู้ทันดิจิทัล,DIGITAL LITERACY,,,ocr145;ocr195
หมวดศึกษาทั่วไป (general_education),it,90642105,อินเทอร์เน็ตพื้นฐานของสรรพสิ่ง,BASIC INTERNET OF THINGS (IOT),,,ocr145;ocr195;ocr272
หมวดศึกษาทั่วไป (general_education),it,90642106,เล่าเรื่องการเดินทางแบบดิจิทัล,DIGITAL STORYTELLING IN JOURNEY,,,ocr145;ocr196;ocr283
หมวดศึกษาทั่วไป (general_education),it,90642107,การผลิตสื่อดิจิทัล,DIGITAL MEDIA PRODUCTION,,,ocr145;ocr196;ocr271;ocr274
หมวดศึกษาทั่วไป (general_education),it,90642108,เทคโนโลยีการถ่ายภาพดิจิทัล,DIGITAL PHOTOGRAPHY TECHNOLOGY,,,ocr145;ocr196;ocr271;ocr283
หมวดศึกษาทั่วไป (general_education),it,90642109,การออกแบบอินโฟกราฟิก,INFOGRAPHIC DESIGN,,,ocr145;ocr196;ocr283
หมวดศึกษาทั่วไป (general_education),it,90642110,สนุกกับวิทยาศาสตร์ข้อมูล,FUN WITH DATA SCIENCE,,,ocr146;ocr197;ocr270;ocr283
หมวดศึกษาทั่วไป (general_education),it,90642111,สนุุกกับการเขียนโค้ด,FUN WITH CODING,,,ocr146;ocr197;ocr272;ocr283
หมวดศึกษาทั่วไป (general_education),it,90642112,สนุกกับปัญญาประดิษฐ์,FUN WITH AI,,,ocr146;ocr197
หมวดศึกษาทั่วไป (general_education),it,90642113,หุ่นยนต์และปัญญาประดิษฐ์,ROBOTICS AND AI,,,ocr146;ocr197;ocr273
หมวดศึกษาทั่วไป (general_education),it,90642114,ฟาร์มอัจฉริยะ,SMART FARMING,,,ocr146;ocr198
หมวดศึกษาทั่วไป (general_education),it,90642115,เทคโนโลยีสีเขียวและพลังงานทดแทน,GREEN TECHNOLOGY AND ALTERNATIVE ENERGY,,,ocr146;ocr198;ocr272
หมวดศึกษาทั่วไป (general_education),it,90642116,เมืองอัจฉริยะและนวัตกรรมเมือง,SMART CITY AND INNOVATION,,,ocr146;ocr198;ocr283
หมวดศึกษาทั่วไป (general_education),it,90642117,ทักษะการรู้สารสนเทศแห่งศตวรรษที่ 21,INFORMATION LITERACY SKILLS FOR THE 21st CENTURY,,,ocr146;ocr199;ocr272
หมวดศึกษาทั่วไป (general_education),it,90642118,โปรแกรมคอมพิวเตอร์ประยุกต์ทางธุรกิจ,APPLICATION SOFTWARE FOR BUSSINESS,,,ocr146;ocr199;ocr270
หมวดศึกษาทั่วไป (general_education),it,90642119,คอมพิวเตอร์ทางธุรกิจเพื่อพัฒนากระบวนการคิดเชิงวิเคราะห์,COMPUTER FOR DEVELOPMENT OF ANALYTICAL THINKING PROCESS,,,ocr146;ocr199;ocr272;ocr283
หมวดศึกษาทั่วไป (general_education),it,90642120,เอ็กเซลเพื่อความเป็นมืออาชีพ,FROM EXCEL TO EXCELLENT,,,ocr146;ocr199;ocr283
หมวดศึกษาทั่วไป (general_education),it,90642121,การวิเคราะห์และจัดการข้อมูลด้วยโปรแกรมคอมพิวเตอร์,DATA ANALYSIS AND MANAGEMENT WITH COMPUTATIONAL PROGRAM,,,ocr146;ocr200;ocr283
หมวดศึกษาทั่วไป (general_education),it,90642122,การใช้แอพลิเคชัน ไมโครคอมพิวเตอร์,INTRODUCTION TO MICROCOMPUTER APPLICATION,,,ocr146;ocr200
หมวดศึกษาทั่วไป (general_education),it,90642123,เทคโนโลยี คอมพิวเตอร์ดนตรี,TECHNOLOGY IN MUSICAL SEQUENCING,,,ocr146;ocr200;ocr275
หมวดศึกษาทั่วไป (general_education),it,90642124,เทคโนโลยีและนวัตกรรมทางวิทยาศาสตร์สำหรับ SDGs,SCIENCE TECHNOLOGY AND SCIENCE INNOVATION FOR SDGS,,,ocr146;ocr200;ocr272
หมวดศึกษาทั่วไป (general_education),it,90642125,การดำรงชีวิตท่ามกลางภัยพิบัติและวิกฤตในอนาคต,LIVING IN FUTURE DISASTER AND CRISIS,,,ocr146;ocr201
หมวดศึกษาทั่วไป (general_education),it,90642126,วิชาเอาตัวรอด,SURVIVORS,,,ocr146;ocr201;ocr284
หมวดศึกษาทั่วไป (general_education),it,90642127,รักษ์โลก,THINK EARTH,,,ocr146;ocr201;ocr271;ocr284
หมวดศึกษาทั่วไป (general_education),it,90642128,นิเวศวิทยาและการรักษาสิ่งแวดล้อม,"ECOLOGY, CONSERVATION AND ENVIRONMENTALISM",,,ocr146;ocr202
หมวดศึกษาทั่วไป (general_education),it,90642129,การท่องเที่ยวทางเลือก,ALTERNATIVE TOURISM,,,ocr147;ocr202
หมวดศึกษาทั่วไป (general_education),it,90642130,การท่องเที่ี่ยวเชิงกีฬา,SPORTS TOURISM,,,ocr147;ocr202;ocr284
หมวดศึกษาทั่วไป (general_education),it,90642131,วัฒนธรรมไทยกับการท่องเที่ยว,THAI CULTURE AND TOURISM,,,ocr147;ocr202;ocr274;ocr284
หมวดศึกษาทั่วไป (general_education),it,90642132,ชุมพรศึกษาเพื่อการท่องเที่ยว,CHUMPHON STUDY FOR TOURISM,,,ocr147;ocr275;ocr284
หมวดศึกษาทั่วไป (general_education),it,90642133,รอบรั้วชุมพรศึกษา,CHUMPHON AREA STUDY,,,ocr147;ocr203;ocr284
หมวดศึกษาทั่วไป (general_education),it,90642134,แผ่นดินพระจอมเกล้าฯศึกษา,KING MONGKUT'S REIGN STUDY,,,ocr147;ocr203
หมวดศึกษาทั่วไป (general_education),it,90642135,ปรัชญาเศรษฐกิจพอเพียง,PHILOSOPHY OF SUFFICIENCY ECONOMY,,,ocr147;ocr204;ocr275
หมวดศึกษาทั่วไป (general_education),it,90642136,จริยศาสตร์และสุนทรียศาสตร์,ETHICS AND AESTHETICS,,,ocr147;ocr204;ocr284
หมวดศึกษาทั่วไป (general_education),it,90642137,ดูละครแล้วย้อนตัว,SERIES IN DAILY LIFE,,,ocr147;ocr204;ocr284
หมวดศึกษาทั่วไป (general_education),it,90642138,สมาธิเพื่อพัฒนาชีวิต,MEDITATION FOR LIFE DEVELOPMENT,,,ocr147;ocr204;ocr284
หมวดศึกษาทั่วไป (general_education),it,90642139,การฟื้นฟูพลังใจ,RESILIENCE QUOTIENT,,,ocr147;ocr205
หมวดศึกษาทั่วไป (general_education),it,90642140,ภูมิคุุ้มกันทางใจ,IMMUNITY OF MIND,,,ocr147;ocr205;ocr285
หมวดศึกษาทั่วไป (general_education),it,90642141,จิตวิทยาเพื่อการพัฒนาตนเอง,PSYCHOLOGY OF SELF-DEVELOPMENT,,,ocr147;ocr205
หมวดศึกษาทั่วไป (general_education),it,90642142,จิตวิทยาสำหรับสื่อสาร,PSYCHOLOGY IN COMMUNICATION,,,ocr147;ocr205
หมวดศึกษาทั่วไป (general_education),it,90642143,ชีวิตออกแบบได้,DESIGNING YOUR LIFE,,,ocr147;ocr206;ocr285
หมวดศึกษาทั่วไป (general_education),it,90642144,กระจกส่องใจ,MAGIC MIRROR,,,ocr147;ocr206
หมวดศึกษาทั่วไป (general_education),it,90642145,พลังแห่งบุคลิกภาพ,POWER OF PERSONALITY,,,ocr147;ocr206;ocr285
หมวดศึกษาทั่วไป (general_education),it,90642146,เปลี่ยนความคิด ชีวิตเปลี่ยน,POWER OF CHANGE,,,ocr147;ocr206;ocr285
หมวดศึกษาทั่วไป (general_education),it,90642147,ทักษะแห่งความสุข,HAPPINESS SKILLS,,,ocr147;ocr207
หมวดศึกษาทั่วไป (general_education),it,90642148,ศิลปะการพัฒนาอารมณ์,ARTS OF EMOTION DEVELOPMENT,,,ocr148;ocr207;ocr285
หมวดศึกษาทั่วไป (general_education),it,90642149,ศิลปะการสร้างสรรค์เพื่อพัฒนาอารมณ์และจิตวิญญาณ,IMAGINATIVE ART,,,ocr148;ocr207;ocr275;ocr285
หมวดศึกษาทั่วไป (general_education),it,90642150,ศิลปะในชีวิตประจำวัน,ART IN EVERYDAY LIFE,,,ocr148;ocr208;ocr285;ocr286
หมวดศึกษาทั่วไป (general_education),it,90642151,มนุษย์กับศิลปะ,MAN AND ART,,,ocr148;ocr208;ocr285
หมวดศึกษาทั่วไป (general_education),it,90642152,ปันสุข,JOY OF SHARING,,,ocr148;ocr208;ocr285
หมวดศึกษาทั่วไป (general_education),it,90642153,ความเข้าใจในพฤติกรรมมนุษย์,UNDERSTANDING HUMAN BEHAVIOR,,,ocr148;ocr209;ocr285
หมวดศึกษาทั่วไป (general_education),it,90642154,ล้มให้เป็น,FAIL-ABLE,,,ocr148;ocr209
หมวดศึกษาทั่วไป (general_education),it,90642155,การสร้างมนุษย์สัมพันธ์กับการสื่อสาร,HUMAN RELATIONSHIP AND COMMUNICATION,,,ocr148;ocr209
หมวดศึกษาทั่วไป (general_education),it,90642156,ฮวงจุ้ย,FENG SHUI,,,ocr148;ocr209;ocr285
หมวดศึกษาทั่วไป (general_education),it,90642157,โหราศาสตร์ไทย,THAI ASTROLOGY,,,ocr148;ocr210;ocr286
หมวดศึกษาทั่วไป (general_education),it,90642158,มุมมองของวิทยาศาสตร์และเทคโนโลยีร่วมสมัย,COMTEMPORARY SCIENCE AND TECHNOLOGY,,,ocr148;ocr210;ocr286
หมวดศึกษาทั่วไป (general_education),it,90642159,จิตวิทยาเบื้องต้น,INTRODUCTION TO PSYCHOLOGY,,,ocr148;ocr210
หมวดศึกษาทั่วไป (general_education),it,90643001,ปฎิบัติงานตามทักษะด้านการจัดการ 1,PRACTICE UNDER MANAGEMENT SKILL 1,,,ocr148;ocr211;ocr286
หมวดศึกษาทั่วไป (general_education),it,90643002,ปฎิบัติงานตามทักษะด้านการจัดการ 2,PRACTICE UNDER MANAGEMENT SKILL 2,,,ocr148;ocr211;ocr286
หมวดศึกษาทั่วไป (general_education),it,90643003,ปฎิบัติงานตามทักษะด้านการจัดการ 3,PRACTICE UNDER MANAGEMENT SKILL 3,,,ocr148;ocr211;ocr286
หมวดศึกษาทั่วไป (general_education),it,90643004,ผู้นำพลังบวก,POSITIVE POWER LEADER,,,ocr148;ocr211;ocr286
หมวดศึกษาทั่วไป (general_education),it,90643005,นักเปลี่ยนโลก,THE DISRUPTOR,,,ocr148;ocr212;ocr286
หมวดศึกษาทั่วไป (general_education),it,90643006,การจัดการและผู้นำสมัยใหม่,MODERN MANAGEMENT AND LEADERSHIP,,,ocr148;ocr212;ocr271;ocr272;ocr275;ocr286
หมวดศึกษาทั่วไป (general_education),it,90643007,ภาวะผู้นำสำหรับคนรุ่นใหม่,NEXT GEN LEADERSHIP,,,ocr149;ocr212;ocr286
หมวดศึกษาทั่วไป (general_education),it,90643008,ศาสตร์การต่อรอง,SCIENCE OF NEGOTIATION,,,ocr149;ocr212;ocr286
หมวดศึกษาทั่วไป (general_education),it,90643009,การตลาดยุคคอนเทนท์,CONTENT MARKETING,,,ocr149;ocr213;ocr286
หมวดศึกษาทั่วไป (general_education),it,90643010,การตลาดร่วมสมัย,CONTEMPORARY MARKETING,,,ocr149;ocr213;ocr286
หมวดศึกษาทั่วไป (general_education),it,90643011,ศิลปะแห่งการบริหารการสื่อสาร,ART OF COMMUNICATION MANAGEMENT,,,ocr149;ocr213;ocr271
หมวดศึกษาทั่วไป (general_education),it,90643012,การทำงานเป็นทีม,TEAMWORK,,,ocr149;ocr214
หมวดศึกษาทั่วไป (general_education),it,90643013,การจัดการเชิงอุตสาหกรรม,INDUSTRIAL MANAGEMENT,,,ocr149;ocr214;ocr286
หมวดศึกษาทั่วไป (general_education),it,90643014,ความรู้ทั่วไปเกี่ยวกับธุรกิจ,GENERAL BUSINESS,,,ocr149;ocr214;ocr287
หมวดศึกษาทั่วไป (general_education),it,90643015,การบัญชีทางธุรกิจสำหรับคนรุ่นใหม่,BUSINESS ACCOUNTING FOR NEW GEN,,,ocr149;ocr215;ocr272;ocr287
หมวดศึกษาทั่วไป (general_education),it,90643016,สนุกกับธุรกิจออนไลน์,FUN WITH ONLINE BUSINESS,,,ocr149;ocr215;ocr274;ocr287
หมวดศึกษาทั่วไป (general_education),it,90643017,ลีนสตาร์ทอัพและแนวคิดธุรกิจแบบคล่องตัว,LEAN STARTUP AND AGILE BUSINESS,,,ocr149;ocr215
หมวดศึกษาทั่วไป (general_education),it,90643018,ธุรกิจระหว่างประเทศ,INTERNATIONAL BUSINESS,,,ocr149;ocr215
หมวดศึกษาทั่วไป (general_education),it,90643019,เศรษฐศาสตร์กับการเป็นผู้ประกอบการ,ECONOMICS AND ENTREPRENEURSHIP,,,ocr149;ocr216
หมวดศึกษาทั่วไป (general_education),it,90643020,นักพัฒนาธุรกิจสร้างสรรค์,INNOVATIVE ENTREPRENEURS,,,ocr149;ocr216;ocr287
หมวดศึกษาทั่วไป (general_education),it,90643021,ผู้ประกอบการสมัยใหม่,MODERN ENTREPRENEURS,,,17;33;39;ocr149;ocr216;ocr270;ocr272;ocr273;ocr384
หมวดศึกษาทั่วไป (general_education),it,90643022,ผู้ประกอบการทางสังคม,SOCIAL ENTREPRENEURS,,,ocr149;ocr216;ocr287
หมวดศึกษาทั่วไป (general_education),it,90643023,ผู้ประกอบการเทคโนโลยี,TECHNOPRENEURS,,,ocr149;ocr217;ocr287
หมวดศึกษาทั่วไป (general_education),it,90643024,ฟาร์มสุข,HAPPINESS FARMS,,,ocr149;ocr217;ocr271
หมวดศึกษาทั่วไป (general_education),it,90643025,เส้นทางสู่ IPO,ROAD TO IPO,,,ocr149;ocr217;ocr287
หมวดศึกษาทั่วไป (general_education),it,90643026,การวางแผนเพื่อการลงทุน,INVESTMENT PLANNING,,,ocr218;ocr271;ocr273;ocr287
หมวดศึกษาทั่วไป (general_education),it,90643027,มนุษย์ เงิน และคณิตศาสตร์,"MAN, MONEY AND MATH",,,ocr150;ocr287
หมวดศึกษาทั่วไป (general_education),it,90643028,มือใหม่ (หัด) เล่นหุ้น,SMART TIPS FOR BEGINNING INVESTERS,,,ocr150;ocr218
หมวดศึกษาทั่วไป (general_education),it,90643029,เศรษฐกิจดิจิทัล,DIGITAL ECONOMY,,,ocr150;ocr218;ocr287
หมวดศึกษาทั่วไป (general_education),it,90643030,เศรษศาสตร์ทั่ไป และการศึกษาความเป็นไปได้ของโครงการ,GENERAL ECONOMICS AND PROJECT FEASIBILITY STUDY,,,ocr150;ocr219;ocr273;ocr287
หมวดศึกษาทั่วไป (general_education),it,90643031,วิถีชีวิตตามแนวคิดเศรษฐกิจหมุนเวียนในศตวรรษที่ 21,CIRCULAR ECONOMIC LIFESTYLE FOR 21st CENTURY,,,ocr150;ocr219;ocr287
หมวดศึกษาทั่วไป (general_education),it,90643032,ปักหมุดเศรษฐกิจ,BCG ECONOMY IN ACTION,,,ocr150;ocr219;ocr272;ocr288
หมวดศึกษาทั่วไป (general_education),it,90643033,การจัดการนวัตกรรม,INNOVATION MANAGEMENT,,,ocr150;ocr220
หมวดศึกษาทั่วไป (general_education),it,90643034,การจัดการกับความคิดสร้างสรรค์,MANAGEMENT AND CREATIVITY,,,ocr150;ocr220
หมวดศึกษาทั่วไป (general_education),it,90643035,การจัดการความรู้เพื่อการพัฒนานวัตกรรม,KNOWLEDGE MANAGEMENT FOR INNOVATION DEVELOPMENT,,,ocr150;ocr221;ocr273;ocr274
หมวดศึกษาทั่วไป (general_education),it,90643036,การจัดการความรู้เพื่อการบริหารโครงการ,KNOWLEDGE MANAGEMENT FOR PROJECT MANAGEMENT,,,ocr150;ocr221;ocr288
หมวดศึกษาทั่วไป (general_education),it,90643037,การบัริหารงานภาครัฐและนโยบายสาธารณะในศตวรรษที่ 21,PUBLIC ADMINISTRATION AND PUBLIC POLICY IN THE 21st CENTURY,,,ocr150;ocr221;ocr288
หมวดศึกษาทั่วไป (general_education),it,90643038,ศัลยกรรมชีวิต,REBRANDING,,,ocr150;ocr222;ocr288
หมวดศึกษาทั่วไป (general_education),it,90644001,ปฎิบัติงานตามทักษะด้านการสื่อสาร 1,PRACTICE UNDER LANGUAGE AND COMMUNICATION SKILLS 1,,,ocr150;ocr222
หมวดศึกษาทั่วไป (general_education),it,90644002,ปฎิบัติงานตามทักษะด้านการสื่อสาร 2,PRACTICE UNDER LANGUAGE AND COMMUNICATION SKILLS 2,,,ocr150;ocr222
หมวดศึกษาทั่วไป (general_education),it,90644003,ปฎิบัติงานตามทักษะด้านการสื่อสาร 3,PRACTICE UNDER LANGUAGE AND COMMUNICATION SKILLS 3,,,ocr150;ocr222;ocr288
หมวดศึกษาทั่วไป (general_education),it,90644004,การฟังและการพูดเชิงวิชาการ,ACADEMIC LISTENING AND SPEAKING,,,ocr150;ocr154;ocr223
